week_start,lcfs_cat,calendar_month,GHGE_weekly_mean,LU_weekly_mean,WU_weekly_mean,GHGE_perkg_weekly_mean,LU_perkg_weekly_mean,WU_perkg_weekly_mean,GHGE_weekly_rank,LU_weekly_rank,WU_weekly_rank,GHGE_annual_mean,GHGE_annual_min,GHGE_annual_max,GHGE_annual_share,GHGE_annual_rank,GHGE_pct_from_annual_mean,GHGE_perkg_annual_mean,GHGE_perkg_annual_min,GHGE_perkg_annual_max,GHGE_perkg_max_abs_dev,GHGE_perkg_annual_rank,GHGE_perkg_pct_from_annual_mean,LU_annual_mean,LU_annual_min,LU_annual_max,LU_annual_share,LU_annual_rank,LU_pct_from_annual_mean,LU_perkg_annual_mean,LU_perkg_annual_min,LU_perkg_annual_max,LU_perkg_max_abs_dev,LU_perkg_annual_rank,LU_perkg_pct_from_annual_mean,WU_annual_mean,WU_annual_min,WU_annual_max,WU_annual_share,WU_annual_rank,WU_pct_from_annual_mean,WU_perkg_annual_mean,WU_perkg_annual_min,WU_perkg_annual_max,WU_perkg_max_abs_dev,WU_perkg_annual_rank,WU_perkg_pct_from_annual_mean
2023-08-20,Edible oils and other edible animal fats,7,10812.9217,36133.6978,2068954.6214,4.901472,13.339131,258.405028,21,3,11,12807.323342,6942.8849,26671.544257,1.542511,29,-15.572353,5.08249,4.111557,5.91513,0.970933,29,-3.561609,30421.246793,15247.221414,58539.273214,1.436682,60,18.777833,11.417107,8.754586,13.610181,2.662521,28,16.834601,2124340.583231,917305.266671,4018403.864771,1.515346,42,-2.607207,261.388855,232.321263,286.698209,29.067592,29,-1.141528
2023-08-20,Edibles ices and ice cream,7,7619.429857,33230.809929,1965159.333471,4.38062,9.888555,208.618899,47,5,18,12571.699013,7157.815343,20440.6295,1.514132,43,-39.392203,4.218074,3.026517,5.381534,1.191557,51,3.853561,31710.154726,9514.078914,48652.963043,1.497553,43,4.795483,9.517567,6.946917,10.958191,2.57065,51,3.897927,2229552.075365,1215986.102043,3571130.056557,1.590396,11,-11.858559,218.413001,187.151972,244.755879,31.261029,51,-4.484212
2023-08-20,Eggs,7,7360.421557,29244.835971,1269589.962114,3.78226,8.388563,172.893056,55,15,49,12235.209852,6154.255314,23268.974071,1.473605,53,-39.842294,3.373735,2.362566,4.313225,1.011169,63,12.108987,33425.337752,11678.424414,68398.676314,1.578554,21,-12.506984,7.555814,6.026097,9.013434,1.529717,62,11.021307,2147645.158764,1055834.075829,3715274.883229,1.531969,34,-40.884556,181.738309,140.588815,215.40796,41.149494,63,-4.867027
2023-08-20,Fish,7,10345.9446,29218.575686,1206547.454914,4.579302,10.9836,249.369495,27,17,52,12953.189227,6067.640286,25010.752,1.560079,24,-20.128206,4.608312,3.650346,5.456294,0.957966,44,-0.629509,33474.708617,10743.9974,86771.249957,1.580886,20,-12.714473,10.300423,8.522153,12.485371,2.184948,46,6.632514,2124316.366708,826567.747914,4472515.257357,1.515328,43,-43.203024,236.444388,216.109133,263.291111,26.846723,46,5.466447
2023-08-20,Fresh vegetables,7,6903.366986,17889.089057,928163.711443,3.695573,8.311472,204.886118,58,52,61,12596.245404,5953.605857,24077.177771,1.517088,40,-45.195042,3.643223,2.89485,4.510548,0.867325,59,1.436912,33087.443757,13957.849271,66209.190814,1.562597,28,-45.933904,7.698407,5.142154,8.963484,2.556253,61,7.963535,2090023.574929,915623.409071,3739710.207314,1.490866,56,-55.590754,192.081678,163.339454,239.910337,47.828659,60,6.666143
2023-08-20,Fruit and vegetable juices,7,12690.501986,26511.5336,1401194.509943,6.477369,14.138083,318.990831,10,25,42,12124.381668,5775.022086,20679.839543,1.460257,57,4.669272,5.933569,4.756309,6.995169,1.17726,13,9.164807,31347.552183,9955.401329,66837.223571,1.480428,48,-15.427101,13.525134,11.296583,15.73836,2.228551,13,4.531929,2018587.191824,699766.7949,3347758.366457,1.439909,63,-30.585386,305.275453,268.192728,329.314626,37.082725,14,4.492788
2023-08-20,"Jams, marmalades",7,7472.587729,21942.9136,2114788.373829,2.853064,8.751676,208.180058,50,44,9,13432.293506,6699.115314,23738.087886,1.617782,10,-44.36849,3.592332,2.853064,4.519409,0.927077,61,-20.579062,33233.04586,14684.406329,70665.128443,1.569473,24,-33.972608,7.78947,6.173949,9.631342,1.841872,60,12.352654,2113249.208689,965385.011257,4127889.093543,1.507434,49,0.072834,186.026805,152.835668,221.8813,35.854495,61,11.908635
2023-08-20,Lamb,7,4409.7803,25816.385329,1404420.108557,5.001371,11.253323,252.577861,65,29,41,12760.763542,4409.7803,23125.3601,1.536903,32,-65.442661,4.964057,4.210669,5.688488,0.753388,32,0.751685,30853.914883,15290.866114,55324.8274,1.457116,53,-16.327035,11.260033,9.073565,12.669943,2.186468,31,-0.059592,2190855.344381,1149255.401914,5285251.548657,1.562792,19,-35.896265,258.902159,220.715985,282.47473,38.186174,34,-2.442737
2023-08-20,Leaf and stem vegetables,7,10609.422229,26637.294586,1449539.999657,4.711347,11.861824,232.52839,24,24,36,12647.994155,4773.961514,27777.824229,1.523321,38,-16.117749,4.765904,3.930591,5.457137,0.835313,37,-1.144727,35624.9784,6629.033643,66943.905129,1.682435,3,-25.228601,10.996627,9.638225,12.245358,1.358402,36,7.867842,2123666.126385,949519.334886,3947809.854657,1.514865,45,-31.743508,249.537278,217.922684,283.90708,34.369802,37,-6.816171
2023-08-20,"Margarine, other vegetable fats and peanut butter",7,8548.562771,32896.033914,1538916.230171,4.068698,9.444735,196.782878,43,7,33,13697.405927,5799.031271,22225.124586,1.649712,3,-37.589914,4.08785,3.198088,4.811492,0.889762,53,-0.468508,30164.814799,11041.275143,59679.180286,1.424572,63,9.054321,9.074547,7.39541,10.65781,1.679137,53,4.079414,2158307.099041,1064698.643414,3886556.783443,1.539575,30,-28.697995,210.441397,171.442049,240.152785,38.999348,55,-6.490415
2023-08-20,Meat alternative,7,11723.635414,29716.619657,2928802.133371,4.768056,12.539065,282.99207,17,12,1,12812.508789,5313.9668,21686.260914,1.543135,27,-8.498518,5.351013,4.450211,6.14911,0.900802,23,-10.894322,30949.496319,11771.492571,69172.765271,1.461629,51,-3.983511,12.119057,9.970449,13.773758,2.148608,23,3.465684,2195288.02479,1142104.442386,3953437.7067,1.565954,17,33.413115,275.659884,218.480744,305.509329,57.17914,24,2.659867
2023-08-20,Milk,7,8830.8286,18187.116743,1547328.5022,4.922209,12.022021,275.385764,39,51,32,12102.572192,6702.091814,27300.0658,1.45763,58,-27.033457,5.147557,4.045388,6.110282,1.102169,27,-4.377768,30736.454966,14063.059614,71195.623443,1.451568,57,-40.828841,11.403728,9.983054,13.641522,2.237794,29,5.42185,2319186.367336,1233334.430686,4192049.711457,1.654334,4,-33.281407,262.518534,209.299551,293.089713,53.218983,27,4.901456
2023-08-20,Mineral or spring waters,7,12171.602186,26970.379686,1684755.811071,2.909781,6.552137,164.218866,14,21,27,12750.468983,5485.835571,26220.402029,1.535663,33,-4.539965,3.259459,2.429244,4.042311,0.830215,65,-10.728095,32049.03246,10614.355714,71998.754143,1.513556,39,-15.846509,7.26545,5.755378,8.447545,1.510072,65,-9.817883,2140463.688241,860464.406329,3668535.3234,1.526847,37,-21.290148,170.723311,136.646834,207.635256,36.911945,65,-3.809934
2023-08-20,"Offal, pate etc",7,7873.611429,25327.624129,1394131.322643,6.992736,14.671988,328.219094,45,31,44,12356.793421,7873.611429,27068.0992,1.488249,48,-36.281111,6.277295,4.529194,7.387774,1.748101,9,11.397274,33419.639369,13501.292371,63222.143971,1.578285,22,-24.213353,14.110909,11.106577,15.684172,3.004332,9,3.976207,2107626.48989,855107.140357,4696093.3658,1.503423,50,-33.853018,320.463812,262.644706,350.228465,57.819106,9,2.420018
2023-08-20,Olive oil,7,5222.878457,24528.1377,2193243.138171,4.846898,9.624502,230.781352,63,35,7,12063.48413,4081.958571,21737.073771,1.452923,61,-56.705058,4.65441,3.823317,5.644823,0.990413,42,4.135614,29855.724118,12942.835043,50420.142929,1.409975,65,-17.844439,10.349177,9.069901,12.383356,2.034179,44,-7.00225,2185847.448196,1222496.969514,3944844.640357,1.55922,22,0.338344,237.709293,207.790871,266.297093,29.918422,44,-2.914459
2023-08-20,Other breads and cereals,7,14649.564971,17733.7646,1394386.523229,4.293092,9.176142,203.750334,6,53,43,12484.89947,6509.393971,22977.152386,1.503678,45,17.338269,4.208277,3.54096,4.91967,0.711393,52,2.015423,31919.229795,13359.1358,59362.205729,1.507426,41,-44.441753,9.235092,7.028788,10.975095,2.206304,52,-0.638324,2220006.404245,946420.856529,4338907.637814,1.583587,14,-37.189977,217.279931,196.017813,248.970356,31.690425,52,-6.226805
2023-08-20,"Other fresh, chilled or frozen fruits",7,12732.056729,21277.244286,852977.005843,5.318681,12.552173,301.84077,9,45,64,13651.28453,5845.289114,30050.103143,1.644157,5,-6.733636,5.545445,4.521374,6.185803,1.024071,20,-4.089186,33832.589426,12122.530614,61583.358814,1.597787,15,-37.11021,12.811677,11.050237,14.597353,1.785676,19,-2.025524,2274478.414816,852977.005843,4505365.648814,1.622443,7,-62.497907,290.382396,229.958128,315.230047,60.424268,19,3.94596
2023-08-20,"Other fresh, chilled, or frozen edible meat",7,5136.290014,29338.304771,1944562.9513,4.425117,7.481571,211.915095,64,14,20,11860.468658,4097.540757,21870.508371,1.428472,63,-56.694038,3.822965,2.913675,4.854269,1.031304,58,15.750926,32562.096035,12821.2614,56781.375429,1.537787,31,-9.900441,8.623282,6.864707,10.276913,1.758575,58,-13.239861,2150753.959556,931798.363314,4334799.015286,1.534187,32,-9.586918,203.624362,176.77621,233.764204,30.139842,58,4.071582
2023-08-20,Other milk products,7,10105.478886,20686.167771,982389.2304,4.525247,11.892532,238.413472,32,48,59,12542.81283,5753.471329,25427.558929,1.510653,44,-19.432116,4.91171,4.285346,5.559313,0.647603,33,-7.868204,32005.427578,10987.163629,63210.337429,1.511497,40,-35.366688,10.795785,9.087585,12.819868,2.024083,37,10.159029,2168072.317927,982389.2304,4331627.098486,1.546541,27,-54.688355,248.236845,216.241454,273.296769,31.995391,38,-3.957258
2023-08-20,Other preserved or processed fish & seafood,7,7602.2695,20740.395986,2059824.894786,4.600122,10.322859,256.797095,49,47,12,12704.294435,5526.380229,22128.502314,1.530102,35,-40.159845,4.78954,3.974877,5.737336,0.947796,36,-3.954831,30352.247536,11589.304629,68493.356729,1.433424,61,-31.667676,11.012243,9.165751,12.375285,1.846492,35,-6.260163,2161193.83648,1283335.743514,4423311.848157,1.541634,29,-4.690414,254.541871,214.129196,282.472443,40.412675,35,0.885993
2023-08-20,Other preserved or processed meat,7,10125.853143,11668.448314,1987028.504957,5.014586,11.431319,248.552177,30,64,16,13362.707478,5936.897757,25449.055986,1.609401,12,-24.223043,5.07095,4.057929,5.853329,1.013021,30,-1.111514,33218.91865,11668.448314,65827.430557,1.568806,25,-64.874087,11.36302,9.990334,12.943697,1.580677,30,0.601062,2138242.34413,771035.009143,3768485.687043,1.525262,38,-7.071876,259.396865,213.881871,298.042079,45.514994,33,-4.180732
2023-08-20,Other preserved or processed veg,7,11927.434986,21083.785271,2602471.319757,7.178124,16.568057,368.68586,16,46,4,12810.567997,4788.486743,24507.197986,1.542901,28,-6.893785,7.521449,5.95249,8.773157,1.568959,1,-4.564616,32221.375636,12050.903414,61071.883871,1.521696,37,-34.565844,16.884239,15.053474,18.459224,1.830765,1,-1.872645,2214846.148229,831331.523143,4385793.220571,1.579906,15,17.501223,377.803742,340.101854,412.417135,37.701888,1,-2.413391
2023-08-20,Other sugar products,7,11616.8985,33829.670786,1413676.089957,5.770517,13.269626,298.015031,18,4,39,12740.574522,4107.792,25107.420871,1.534471,34,-8.819665,5.903734,4.882086,6.626544,1.021648,14,-2.256486,37991.218288,11192.740457,61501.097714,1.794184,1,-10.953972,13.266135,11.816316,14.919309,1.653174,16,0.026318,1994987.132246,841900.510443,3755730.945071,1.423075,64,-29.138586,298.993688,250.006594,323.268882,48.987094,16,-0.327317
2023-08-20,Pasta products,7,10270.482229,32257.808871,1480557.111486,4.546556,10.368423,246.017446,28,8,35,13062.535191,4807.061886,21755.9241,1.573248,18,-21.374511,4.643877,3.632477,5.474767,1.0114,43,-2.095679,31655.58561,10830.330714,53412.225843,1.494975,46,1.902423,10.45537,8.768173,12.22584,1.77047,42,-0.831604,2365585.298012,1423734.407557,4383567.400557,1.687432,1,-37.412652,241.181122,203.952926,266.246884,37.228196,42,2.005267
2023-08-20,Pastry (savoury),7,10126.851843,27948.221671,2819703.770143,6.414447,14.677229,322.463651,29,18,2,12064.995478,5705.669757,24302.746371,1.453105,60,-16.064189,6.574343,5.53504,7.380062,1.039303,6,-2.43212,33578.119511,16208.1176,58557.613314,1.58577,17,-16.766567,15.141779,12.884368,16.845417,2.257411,6,-3.067999,2222608.282437,1199622.362929,4904361.170557,1.585442,13,26.86463,338.358144,274.982975,369.48099,63.375169,6,-4.697535
2023-08-20,Pears,7,8800.458529,26388.022071,1731277.403157,5.874243,14.510559,303.541963,41,27,24,12972.366729,6378.589271,25254.616514,1.562388,21,-32.159962,5.983194,4.65577,7.466988,1.483794,11,-1.820952,32160.566141,12704.051186,81402.584543,1.518824,38,-17.949137,13.77112,11.963568,15.988643,2.217523,12,5.369493,2166186.11306,1111651.6575,4224409.903629,1.545195,28,-20.077163,310.739973,267.748254,339.212013,42.991719,11,-2.316409
2023-08-20,Pork,7,8558.365,25068.105457,1229101.408157,3.872804,10.924534,242.885559,42,32,51,11801.785742,6159.589171,24619.832286,1.421404,64,-27.482457,4.556599,3.720045,5.327641,0.836554,46,-15.006696,30980.285527,13476.187843,64639.649529,1.463084,50,-19.083685,10.04041,8.318006,11.199857,1.722404,48,8.805654,2094624.999533,1043767.459971,3779661.308643,1.494149,55,-41.321172,234.736813,187.335963,261.819489,47.40085,48,3.471439
2023-08-20,Potatoes,7,7466.634257,11765.227971,1338008.044643,4.606143,10.450103,236.829753,51,63,46,12100.635728,6199.531086,20431.445857,1.457397,59,-38.295521,4.732042,4.006489,5.6661,0.934058,39,-2.660568,33931.661966,5984.526914,84647.089843,1.602466,11,-65.326697,10.634545,8.939291,12.009392,1.695254,40,-1.734368,2173640.669546,1050369.015129,3597921.884043,1.550513,24,-38.443917,242.206098,190.672828,263.629224,51.53327,41,-2.21974
2023-08-20,Poultry,7,7376.2103,38745.367071,1117715.668043,3.41478,8.619319,212.940521,53,1,55,13317.761696,4959.860671,23005.119,1.603988,14,-44.613739,4.000333,2.957283,4.766856,1.04305,55,-14.637599,34541.207198,14507.116686,60481.183586,1.631253,7,12.171433,8.834796,6.727825,10.103268,2.106971,57,-2.438957,2073687.867899,1080806.475743,3485946.399686,1.479214,58,-46.100101,204.910993,173.836776,240.342463,35.43147,57,3.918544
2023-08-20,Preserved fruits and fruit based products,7,11415.395971,26887.467914,2625398.442771,5.348312,11.012763,269.660564,20,23,3,12623.344629,5699.792771,23786.987986,1.520352,39,-9.569165,5.061302,3.776404,5.778207,1.284898,31,5.670674,33165.333733,15418.347114,51645.626657,1.566275,26,-18.928999,11.141928,9.55331,12.869286,1.727358,34,-1.159269,2155241.491543,966878.064186,3764120.056843,1.537388,31,21.814583,260.760195,234.573762,292.980195,32.22,31,3.413239
2023-08-20,Preserved milk,7,9458.358157,22468.512471,2010752.401757,6.705964,15.537073,334.313133,35,42,13,13150.978885,6323.624471,23055.706686,1.5839,17,-28.078676,6.884855,5.870581,7.943448,1.058593,3,-2.598328,31149.883358,12352.779857,54106.686543,1.471093,49,-27.869674,15.811418,13.917928,17.149689,1.89349,3,-1.735108,2328175.608796,1118439.560429,4743814.993729,1.660746,3,-13.633989,355.017126,292.386661,380.300278,62.630465,3,-5.831829
2023-08-20,Ready meals,7,8997.835743,24129.9213,1524448.600029,4.875205,11.93245,236.182879,36,36,34,12968.427512,4110.573086,29101.449157,1.561914,22,-30.617373,4.746389,3.834387,5.582551,0.912002,38,2.713972,33996.279563,9277.683143,64904.820371,1.605518,10,-29.021876,10.658225,8.926511,12.644275,1.98605,39,11.95532,2113340.239257,1137122.0092,4518358.376871,1.507499,48,-27.865444,252.959437,213.138641,286.56614,39.820796,36,-6.632114
2023-08-20,Rice,7,12923.670043,15569.755614,2450474.202929,4.621999,10.465079,263.158423,8,59,5,14584.358854,5438.711786,25274.469457,1.756536,1,-11.38678,5.134848,3.970829,5.949433,1.164019,28,-9.987624,32959.80053,15446.9557,62337.967214,1.556569,29,-52.761378,11.4834,10.086841,12.904485,1.421085,27,-8.867765,2105183.49478,1049505.368357,4598004.437329,1.50168,51,16.401929,261.200961,210.767293,282.512751,50.433668,30,0.749408
2023-08-20,"Root crops, non-starchy bulbs and mushrooms",7,6530.769629,13063.263514,1142495.747829,6.20868,15.143516,344.640107,62,62,54,13702.934301,4616.720771,24878.699571,1.650378,2,-52.340357,6.748674,5.435991,7.730093,1.312683,5,-8.001487,32744.047948,13063.263514,68620.728714,1.546379,30,-60.104922,15.375136,13.196954,16.639951,2.178182,5,-1.506461,2117217.48509,1071536.826329,3837322.471829,1.510265,47,-46.037865,345.523476,295.591148,374.557487,49.932328,4,-0.255661
2023-08-20,"Salt, spices, herbs & other food products",7,16886.374129,24056.600571,1708528.5695,6.749753,16.73009,377.997829,3,37,25,12788.368568,5018.340986,24983.318243,1.540228,31,32.044788,6.925694,6.052307,7.900505,0.974811,2,-2.540404,32517.024048,16156.200314,62712.172757,1.535658,33,-26.018443,16.065448,13.982306,17.916104,2.083142,2,4.13709,2188868.335317,1050261.979214,4193709.057043,1.561375,20,-21.944662,362.397477,321.858664,398.747708,40.538813,2,4.304763
2023-08-20,"Sauces, condiments",7,8113.778071,31286.077114,1022965.6421,4.987903,9.752608,234.835564,44,9,57,12593.67805,4288.636657,21456.624529,1.516779,41,-35.57261,4.473602,3.711632,5.222324,0.76197,49,11.49635,33502.741175,15115.533986,55238.905843,1.58221,18,-6.616366,10.089916,8.254978,11.828158,1.834938,47,-3.343021,2148016.145105,947060.255171,4315431.860586,1.532234,33,-52.376259,230.158111,205.475209,265.926866,35.768755,50,2.032278
2023-08-20,Sausages,7,10422.431257,30626.156586,2174067.842314,4.938012,13.698478,306.280185,26,11,8,13344.662926,3832.628086,27201.438386,1.607228,13,-21.89813,5.788003,4.715575,6.510671,1.072428,17,-14.685399,33621.735921,13916.858086,62363.748586,1.587829,16,-8.909651,13.298335,12.106069,15.403151,2.104816,15,3.008968,2095709.802161,793123.6584,4271094.673657,1.494923,54,3.738974,299.557447,275.380578,325.188544,25.631097,15,2.244223
2023-08-20,Savoury snacks,7,7604.190457,23003.464771,1934510.805471,3.031883,7.864042,176.203469,48,39,21,12846.532806,7063.886343,21844.044943,1.547233,25,-40.807449,3.339621,2.58064,4.050904,0.758981,64,-9.21477,33476.663122,11357.258071,65889.419829,1.580978,19,-31.285073,7.45286,6.130251,8.752257,1.322609,64,5.517109,2282342.810717,1031315.860786,3812646.329171,1.628053,5,-15.24013,180.658689,144.176833,209.683469,36.481856,64,-2.466098
2023-08-20,"Seafood, dried, smoked or salted fish",7,8888.206871,16989.878157,1255755.993243,3.211219,9.238875,202.903869,38,55,50,12274.39721,4305.741571,22418.238743,1.478325,52,-27.587427,3.950229,3.14511,4.825294,0.875065,57,-18.708021,33863.323739,11089.616743,60468.155171,1.599239,14,-49.828085,8.884144,7.337618,10.501336,1.617192,56,3.99285,2130176.753641,959719.347329,4435594.0167,1.519509,39,-41.049211,206.099343,153.787164,239.03589,52.312179,56,-1.550453
2023-08-20,Soft drinks (inc. ready to drink fruit drinks),7,12240.078757,14318.375043,1992435.2328,5.720569,10.796238,274.892387,13,60,14,13591.225178,6426.100471,23201.270057,1.636923,8,-9.941314,5.194632,4.55036,5.720569,0.644272,26,10.124635,30813.462987,14318.375043,62433.812286,1.455205,56,-53.532081,11.714133,10.103148,13.812527,2.098394,26,-7.835792,2243043.607013,855724.170129,6296481.462257,1.60002,10,-11.172693,271.515144,224.019201,311.589178,47.495943,26,1.243851
2023-08-20,Stone fruits,7,9689.8086,23452.119729,1607590.6337,5.331958,13.08279,262.160384,34,38,29,12665.023467,5002.443614,22304.737686,1.525372,37,-23.491586,5.44831,4.60792,6.312773,0.864463,22,-2.135559,30340.224793,9091.973943,61274.302514,1.432856,62,-22.702881,12.541504,11.146478,14.202927,1.661423,21,4.315957,2332104.505029,1005786.732257,3758265.111771,1.663549,2,-31.066956,279.06612,224.160827,303.352068,54.905293,22,-6.057968
2023-08-20,Sugar,7,6821.376986,26925.624629,1180750.752657,4.828173,11.290457,242.428495,60,22,53,12484.303642,3688.315371,23355.257886,1.503606,46,-45.360373,4.672525,3.116135,5.513314,1.55639,41,3.33114,31899.048463,13727.767486,79403.5358,1.506473,42,-15.591135,10.50765,8.312539,12.511012,2.195111,41,7.449881,2096072.806107,964596.372771,3916406.849614,1.495182,53,-43.668428,244.495359,195.366336,277.376873,49.129023,40,-0.845359
2023-08-20,Tea,7,16944.320943,13588.883614,1085784.364343,4.139492,8.016541,195.745909,2,61,56,12802.213337,5914.087114,26184.369829,1.541895,30,32.354621,4.066189,3.169327,4.719933,0.896862,54,1.802755,30839.713101,12852.469329,69918.535614,1.456445,55,-55.937062,9.002228,7.097398,10.857807,1.90483,54,-10.949367,2143185.723593,959616.629143,3844747.324143,1.528788,35,-49.337831,210.632249,185.316811,237.072786,26.440537,53,-7.067455
2023-08-20,Vegetable grown for their fruit,7,7439.479571,27606.052286,1410468.659214,3.71673,9.899214,244.475018,52,19,40,12353.527956,6093.219743,23590.142271,1.487856,49,-39.778502,4.516048,3.621669,5.379314,0.894379,47,-17.699497,31685.149271,13107.403986,61028.243129,1.496372,45,-12.873845,9.931891,8.244473,11.890501,1.95861,49,-0.329008,2024351.279929,868981.4405,3871139.636114,1.444021,61,-30.324906,237.703345,205.284682,269.355079,32.418663,45,2.848792
2023-08-20,Yoghurt,7,8985.337571,30667.370686,1620444.604929,6.593666,13.620588,337.752892,37,10,28,13626.652043,5074.854171,22128.408929,1.64119,6,-34.060563,6.399267,5.480772,7.400156,1.000889,7,3.037835,29969.790403,14333.928114,57960.970086,1.415362,64,2.327611,14.456418,12.625813,15.763203,1.830605,7,-5.781724,2021752.858738,1060666.664129,3951949.179186,1.442167,62,-19.849521,324.801998,273.692502,355.000186,51.109496,7,3.98732
2023-08-27,Apples,7,8026.619943,10588.598486,2342957.158171,7.122214,15.730583,349.791572,53,65,13,13515.047273,4743.4587,25344.524886,1.627749,9,-40.609753,6.752653,5.855801,7.490089,0.896852,4,5.472822,33887.966477,10084.909614,56661.248771,1.600403,13,-68.754105,15.376166,12.529469,17.143777,2.846697,4,2.304979,2061872.285074,968245.460243,3338605.478743,1.470785,59,13.632506,345.253507,291.414781,383.295296,53.838726,5,1.314415
2023-08-27,Bacon and ham,7,6163.117929,21150.708157,1190213.238243,5.849366,12.133164,284.75516,60,55,59,12209.666901,6163.117929,21407.243457,1.470529,54,-49.522637,5.577987,4.545504,6.41361,1.032483,19,4.865182,30898.902441,12613.283514,52330.609071,1.45924,52,-31.548675,12.684706,9.9348,14.318058,2.749906,20,-4.34809,2124285.382443,913383.527343,3580712.955357,1.515306,44,-43.971123,287.688748,255.310755,313.731539,32.377993,20,-1.019709
2023-08-27,"Baker's yeast, dessert preparations, soups",7,8683.534771,29784.620086,1791822.656614,5.450732,13.58148,296.614909,50,26,37,13039.043932,4633.437586,21920.901214,1.570419,19,-33.403593,5.943002,4.944615,6.853949,0.998387,12,-8.283188,32266.720839,14999.979271,67555.436171,1.523837,36,-7.692448,13.820434,12.162521,15.372274,1.657913,11,-1.728991,2245159.827976,1053797.882157,4177472.922071,1.601529,9,-20.191755,305.447115,273.624847,353.451175,48.00406,13,-2.891566
2023-08-27,Bananas,7,13940.577729,22400.832857,3342024.896514,3.644053,9.958663,204.893417,12,51,2,12988.5722,5904.824929,24614.541786,1.56434,20,7.329563,3.996318,2.41777,4.678881,1.578548,56,-8.814729,31452.044168,10735.260129,61925.940129,1.485363,47,-28.777816,8.915687,6.645052,10.565144,2.270635,55,11.69821,2184982.225772,909648.377786,3959319.7042,1.558603,23,52.954329,210.497815,181.633714,237.25207,28.864101,54,-2.662449
2023-08-27,Beef,7,11350.543929,37436.3392,1244487.472757,3.425734,7.675431,200.715154,25,11,57,13383.713145,6675.224971,23514.028914,1.611931,11,-15.191369,3.628955,2.936474,4.430322,0.801367,60,-5.599997,30845.003169,10649.184686,54756.159643,1.456695,54,21.369218,8.239065,6.478582,9.904176,1.760483,59,-6.840992,2169457.746,1058183.935443,3748418.651843,1.547529,26,-42.636012,194.410391,166.193391,224.419815,30.009424,59,3.243017
2023-08-27,Berries,7,11968.0227,18757.049,1870177.7203,6.016945,13.780722,320.409717,20,60,32,11306.801225,3653.770971,19714.012,1.361788,65,5.847998,6.132759,5.107,7.041903,1.025759,10,-1.888447,30629.219362,11929.234871,66919.795071,1.446504,58,-38.76093,14.057573,10.955914,16.589809,3.101659,10,-1.969409,2124903.863622,930136.940986,4104324.266914,1.515747,41,-11.987655,314.352811,276.783533,349.168327,37.569278,10,1.926786
2023-08-27,Bread,7,11226.506671,35857.5229,2840053.279943,5.109384,10.871737,240.673022,27,13,6,11864.103924,4021.134986,20059.015871,1.428909,62,-5.374171,4.677216,3.906446,5.583612,0.906396,40,9.23986,34656.606516,12215.677386,82486.947886,1.636703,6,3.465187,10.697717,8.499658,12.322911,2.198059,38,1.626701,2052536.52841,757047.436471,3739986.084271,1.464126,60,38.367977,244.604529,218.573965,274.878854,30.274325,39,-1.607291
2023-08-27,"Buns, crispbread and biscuits",7,9741.6958,45037.819843,2097955.4447,5.363384,13.182199,275.385215,42,4,22,12676.389696,6499.283414,28543.580243,1.526741,36,-23.150865,5.305066,4.650946,5.994581,0.689515,25,1.099287,36646.068576,12022.812629,66315.724914,1.730657,2,22.899459,11.925465,9.97449,14.070433,2.144968,25,10.538241,2127641.068581,1057690.868186,5054125.786214,1.5177,40,-1.395236,278.924666,236.920443,311.828691,42.004223,23,-1.268963
2023-08-27,Butter,7,11725.644086,28618.7208,1812433.074429,5.026376,9.476215,224.989392,22,30,36,13675.211597,6596.975671,28513.641229,1.647039,4,-14.256215,4.399032,3.359777,5.134338,1.039255,50,14.260949,31696.040649,17502.251757,71260.017429,1.496886,44,-9.708846,9.868903,7.803711,11.609818,2.065192,50,-3.97904,1918998.257109,643691.475786,3846117.709286,1.36887,65,-5.553167,232.835078,190.33934,260.610379,42.495738,49,-3.369632
2023-08-27,Cabbages,7,18183.167486,20582.7897,1024803.757686,5.538102,11.075924,279.74586,5,57,62,13249.354826,5177.797371,21846.766043,1.595749,15,37.238135,5.332093,4.414778,6.270701,0.938608,24,3.863558,30483.970033,9976.078786,77878.139114,1.439644,59,-32.479957,12.108684,8.916389,13.669471,3.192295,24,-8.529086,2169835.944558,905649.2346,3995793.648843,1.547799,25,-52.77045,275.082322,239.891929,298.864677,35.190393,25,1.695324
2023-08-27,Cakes and puddings,7,21991.168914,30319.6647,2792484.260143,4.59685,11.265151,250.614191,2,25,7,13593.613671,6729.199471,22195.566929,1.637211,7,61.775739,4.85899,3.980296,5.84218,0.983191,35,-5.394939,32480.287358,10798.728029,72098.706429,1.533923,34,-6.652105,11.202302,8.919941,12.905222,2.282361,32,0.561034,2191914.787119,882021.791329,3500798.3829,1.563548,18,27.399308,261.415696,228.925347,303.916579,42.500883,28,-4.131927
2023-08-27,Cheese and curd,7,8464.712014,20153.797886,1713153.385543,5.963181,13.152438,304.922162,52,58,40,12447.063365,5947.429214,28634.787157,1.499121,47,-31.994304,5.810911,5.060802,6.587271,0.77636,16,2.620411,34744.6015,7594.856114,71971.501386,1.640858,5,-41.994448,12.985032,11.344415,15.07695,2.091918,18,1.289225,2140832.685462,950307.310957,3853094.627271,1.52711,36,-19.977241,298.863063,265.148842,343.02049,44.157427,17,2.027383
